fighter_name,Height,Weight,Reach,Stance,DOB,year
Maiju Kujala,,61.23492,,,,
Maiquel Falcao,180.34,83.91452,,Orthodox,"Mar 08, 1981",1981.0
Mairbek Taisumov,175.26,70.30676,185.42000000000002,Orthodox,"Aug 08, 1988",1988.0
Maka Watson,,70.30676,,,"Sep 22, 1984",1984.0
Maki Pitolo,177.8,83.91452,182.88,Orthodox,"Nov 24, 1990",1990.0
Makoto Takimoto,170.18,92.98636,,Southpaw,"Dec 08, 1979",1979.0
Makwan Amirkhani,177.8,65.77083999999999,182.88,Southpaw,"Nov 08, 1988",1988.0
Mal Foki,170.18,99.79024,,Orthodox,,
Manny Bermudez,177.8,61.23492,180.34,Orthodox,"Jul 16, 1994",1994.0
Manny Tapia,165.1,61.23492,170.18,Orthodox,"Mar 14, 1981",1981.0
Manny Vazquez,177.8,56.699,182.88,Orthodox,"Nov 19, 1993",1993.0
Manuel Rodriguez,175.26,77.11064,172.72,Orthodox,"Apr 25, 1985",1985.0
Manvel Gamburyan,165.1,61.23492,170.18,Orthodox,"May 08, 1981",1981.0
Mara Romero Borella,167.64000000000001,56.699,175.26,Orthodox,"Jun 03, 1986",1986.0
Marc Cofer,,83.91452,,,"Mar 03, 1972",1972.0
Marc Diakiese,177.8,70.30676,185.42000000000002,Orthodox,"Mar 16, 1993",1993.0
Marc Stevens,175.26,70.30676,,,,
Marc-Andre Barriault,185.42,83.91452,187.96,Orthodox,"Feb 18, 1990",1990.0
Marcel Fortuna,185.42,92.98636,187.96,Orthodox,"Oct 22, 1985",1985.0
Marcelo Aguiar,177.8,77.11064,,Orthodox,,
Marcelo Brito,185.42,77.11064,,Orthodox,"Nov 27, 1977",1977.0
Marcelo Golm,190.5,112.944408,190.5,Orthodox,"Sep 15, 1992",1992.0
Marcelo Guimaraes,182.88,83.91452,185.42000000000002,Orthodox,"Jun 25, 1983",1983.0
Marcelo Mello,170.18,77.11064,,Southpaw,,
Marcin Bandel,177.8,70.30676,177.8,Orthodox,"Oct 10, 1989",1989.0
Marcin Held,175.26,70.30676,180.34,Orthodox,"Jan 18, 1992",1992.0
Marcin Prachnio,190.5,92.98636,187.96,Orthodox,"Jul 14, 1988",1988.0
Marcin Tybura,190.5,112.944408,198.12,Orthodox,"Nov 09, 1985",1985.0
Marcin Wrzosek,175.26,70.30676,,,"Oct 14, 1987",1987.0
Marcio Alexandre Junior,182.88,83.91452,190.5,Southpaw,"May 05, 1989",1989.0
Marcio Cruz,193.04,105.233344,,Orthodox,"Apr 24, 1978",1978.0
Marcio Navarro,182.88,70.30676,,,"Sep 17, 1978",1978.0
Marco Beltran,172.72,56.699,175.26,Orthodox,"May 18, 1986",1986.0
Marco Ruas,185.42,95.25431999999999,,Orthodox,"Jan 23, 1961",1961.0
Marcos Bonilla,177.8,65.77083999999999,,,,
Marcos Conrado Jr.,187.96,99.79024,,Orthodox,"Mar 14, 1982",1982.0
Marcos Galvao,170.18,61.23492,,Orthodox,"Jun 23, 1981",1981.0
Marcos Mariano,185.42,70.30676,,Switch,"Oct 12, 1986",1986.0
Marcos Rogerio de Lima,185.42,114.758776,190.5,Orthodox,"Jun 25, 1985",1985.0
Marcos Vinicius,175.26,56.699,177.8,Orthodox,"Dec 05, 1979",1979.0
Marcos da Matta,162.56,65.77083999999999,,,"Mar 18, 1973",1973.0
Marcus Aurelio,177.8,70.30676,187.96,Orthodox,"Aug 18, 1973",1973.0
Marcus Bossett,185.42,97.52228,,Orthodox,,
Marcus Brimage,162.56,61.23492,180.34,Southpaw,"Apr 06, 1985",1985.0
Marcus Davis,177.8,77.11064,177.8,Southpaw,"Aug 24, 1973",1973.0
Marcus Hicks,167.64000000000001,70.30676,162.56,Southpaw,"Nov 25, 1975",1975.0
Marcus Jones,198.12,120.20188,,Orthodox,"Aug 15, 1973",1973.0
Marcus Kowal,,61.23492,,,,
Marcus LeVesseur,175.26,70.30676,177.8,Southpaw,"Jul 17, 1982",1982.0
Marcus Silveira,190.5,109.76926399999999,,Orthodox,,
Maria Oliveira,165.1,52.16308,,Orthodox,"Dec 12, 1996",1996.0
Maria Rios,165.1,56.699,,,"May 31, 1983",1983.0
Marina Rodriguez,167.64000000000001,52.16308,165.1,Orthodox,"Apr 29, 1987",1987.0
Mario Bautista,175.26,61.23492,182.88,Switch,"Jul 01, 1993",1993.0
Mario Miranda,190.5,83.91452,187.96,Orthodox,"Jul 12, 1979",1979.0
Mario Neto,182.88,103.872568,,Orthodox,,
Mario Rivera,,,,,,
Mario Soto,182.88,65.77083999999999,,,,
Mario Sperry,187.96,92.98636,,Orthodox,"Sep 28, 1966",1966.0
Marion Reneau,167.64000000000001,61.23492,172.72,Orthodox,"Jun 20, 1977",1977.0
Marius Enache,180.34,70.30676,,,"Oct 16, 1975",1975.0
Marius Zaromskis,175.26,77.11064,,Orthodox,"Jul 30, 1980",1980.0
Mariya Agapova,,56.699,,,,
Mark Bocek,172.72,70.30676,190.5,Orthodox,"Oct 24, 1981",1981.0
Mark Cherico,170.18,65.77083999999999,175.26,Orthodox,"May 12, 1986",1986.0
Mark Coleman,185.42,92.98636,190.5,Orthodox,"Dec 20, 1964",1964.0
Mark De La Rosa,167.64000000000001,61.23492,165.1,Orthodox,"Aug 31, 1994",1994.0
Mark Dickman,175.26,65.77083999999999,,,"Jul 19, 1984",1984.0
Mark Eddiva,172.72,65.77083999999999,172.72,Orthodox,"Feb 16, 1986",1986.0
Mark Godbeer,193.04,108.86207999999999,195.58,Orthodox,"Nov 22, 1983",1983.0
Mark Hall,182.88,86.18248,,Orthodox,,
Mark Holst,182.88,70.30676,,Orthodox,"Aug 14, 1985",1985.0
Mark Hominick,172.72,65.77083999999999,172.72,Orthodox,"Jul 22, 1982",1982.0
Mark Hughes,175.26,92.98636,,Southpaw,"Oct 13, 1973",1973.0
Mark Hunt,177.8,120.20188,182.88,Orthodox,"Mar 23, 1974",1974.0
Mark Kerr,190.5,120.655472,,Switch,"Dec 21, 1968",1968.0
Mark Munoz,182.88,83.91452,182.88,Orthodox,"Feb 09, 1978",1978.0
Mark Robinson,182.88,120.20188,,Orthodox,,
Mark Scanlon,175.26,77.11064,,Orthodox,,
Mark Schultz,175.26,90.7184,,Orthodox,,
Mark Vorgeas,177.8,61.23492,,,,
Mark Weir,187.96,83.91452,,Southpaw,"Sep 19, 1967",1967.0
Marko Damiani,182.88,77.11064,,,,
Markus Perez,185.42,83.91452,185.42000000000002,Orthodox,"Jun 22, 1988",1988.0
Marloes Coenen,175.26,65.77083999999999,170.18,,"Mar 31, 1981",1981.0
Marlon Moraes,167.64000000000001,61.23492,170.18,Orthodox,"Apr 26, 1988",1988.0
Marlon Sims,,77.11064,,,,
Marlon Vera,172.72,61.23492,177.8,Switch,"Dec 02, 1992",1992.0
Marques Daniels,,70.30676,,,,
Martin Bravo,172.72,65.77083999999999,180.34,Southpaw,"Sep 21, 1993",1993.0
Martin Buschkamp,175.26,65.77083999999999,177.8,Orthodox,"Jan 06, 1991",1991.0
Martin Day,177.8,61.23492,185.42000000000002,Orthodox,"Nov 10, 1988",1988.0
Martin Kampmann,182.88,77.11064,182.88,Orthodox,"Apr 17, 1982",1982.0
Martin Svensson,185.42,70.30676,182.88,,"Apr 25, 1985",1985.0
Marvin Eastman,175.26,83.91452,185.42000000000002,Orthodox,"Jun 08, 1971",1971.0
Marvin Maldonado,167.64000000000001,61.23492,,,,
Marvin Vettori,182.88,83.91452,187.96,Southpaw,"Sep 20, 1993",1993.0
Maryna Moroz,170.18,56.699,170.18,Orthodox,"Sep 08, 1991",1991.0
Masaaki Satake,185.42,99.79024,,Orthodox,"Aug 17, 1965",1965.0
Masakatsu Funaki,182.88,83.91452,,Southpaw,"Mar 13, 1969",1969.0
Masakatsu Okuda,,,,,,
Masakazu Imanari,162.56,63.049288,,Southpaw,"Feb 10, 1976",1976.0
Masanori Kanehara,170.18,61.23492,170.18,Orthodox,"Nov 19, 1982",1982.0
Masanori Suda,175.26,83.007336,,Orthodox,,
Masanori Tonooka,172.72,83.91452,,Orthodox,,
Masio Fullen,177.8,65.77083999999999,177.8,Orthodox,"Oct 06, 1986",1986.0
Mason Fowler,180.34,77.11064,,,,
Masutatsu Yano,175.26,89.811216,,Orthodox,"Jul 11, 1975",1975.0
Matheus Nicolau,167.64000000000001,56.699,167.64000000000001,,"Jan 06, 1993",1993.0
Mats Nilsson,185.42,77.11064,187.96,Orthodox,"Dec 05, 1983",1983.0
Matt Andersen,187.96,104.32616,,Southpaw,"May 29, 1971",1971.0
Matt Arroyo,177.8,77.11064,182.88,Orthodox,"Sep 01, 1982",1982.0
Matt Bessette,177.8,65.77083999999999,177.8,Orthodox,"Dec 28, 1984",1984.0
Matt Brown,182.88,77.11064,190.5,Orthodox,"Jan 10, 1981",1981.0
Matt Dwyer,193.04,77.11064,193.04,Orthodox,"Dec 17, 1989",1989.0
Matt Foki,170.18,99.79024,,Orthodox,,
Matt Frevola,175.26,70.30676,180.34,Orthodox,"Jun 11, 1990",1990.0
Matt Grice,172.72,65.77083999999999,177.8,Orthodox,"Jul 29, 1981",1981.0
Matt Hamill,185.42,92.98636,193.04,Orthodox,"Oct 05, 1976",1976.0
Matt Helm,,70.30676,,,,
Matt Hobar,177.8,61.23492,177.8,Southpaw,"Jan 07, 1987",1987.0
Matt Horning,162.56,56.699,,,,
Matt Horwich,185.42,83.91452,,Orthodox,"Oct 02, 1978",1978.0
Matt Hughes,175.26,77.11064,185.42000000000002,Switch,"Oct 13, 1973",1973.0
Matt Kovacs,182.88,110.676448,,Orthodox,,
Matt Lee,180.34,70.30676,,Orthodox,,
Matt Lindland,182.88,83.91452,187.96,Southpaw,"May 17, 1970",1970.0
Matt Lucas,185.42,92.98636,,,,
Matt Mitrione,190.5,120.20188,200.66,Switch,"Jul 15, 1978",1978.0
Matt Pedro,,,,,,
Matt Ramirez,165.1,56.699,,,,
Matt Ricehouse,,70.30676,,,"Mar 11, 1987",1987.0
Matt Sayles,170.18,65.77083999999999,172.72,Orthodox,"Feb 21, 1994",1994.0
Matt Schnell,172.72,61.23492,177.8,Orthodox,"Jan 15, 1990",1990.0
Matt Secor,182.88,77.11064,,,"Sep 26, 1986",1986.0
Matt Serra,167.64000000000001,77.11064,172.72,Orthodox,"Jun 02, 1974",1974.0
Matt Skelton,190.5,120.20188,,Orthodox,"Jan 23, 1967",1967.0
Matt Van Buren,195.57999999999998,92.98636,193.04,,"Jun 12, 1986",1986.0
Matt Veach,180.34,70.30676,,Orthodox,"May 31, 1981",1981.0
Matt Wiman,177.8,70.30676,172.72,Orthodox,"Sep 19, 1983",1983.0
Matthew Lopez,170.18,61.23492,175.26,Southpaw,"Jan 21, 1987",1987.0
Matthew Riddle,185.42,77.11064,187.96,Southpaw,"Jan 14, 1986",1986.0
Maurice Eazel,170.18,61.23492,,,,
Maurice Greene,200.66,117.026736,208.28,,"Jul 05, 1986",1986.0
Maurice Mitchell,175.26,65.77083999999999,,Orthodox,"Jun 29, 1987",1987.0
Maurice Smith,187.96,100.243832,,Orthodox,"Dec 13, 1961",1961.0
Mauricio Alonso,187.96,77.11064,,,"Feb 27, 1980",1980.0
Mauricio Rua,185.42,92.98636,193.04,Orthodox,"Nov 25, 1981",1981.0
Max Griffin,180.34,77.11064,193.04,Orthodox,"Nov 29, 1985",1985.0
Max Holloway,180.34,70.30676,175.26,Orthodox,"Dec 04, 1991",1991.0
Max Martyniouk,,70.30676,,,,
Max Mustaki,182.88,70.30676,,Orthodox,"Nov 07, 1987",1987.0
Maximo Blanco,172.72,65.77083999999999,180.34,Orthodox,"Oct 16, 1983",1983.0
Mayana Kellem,165.1,61.23492,,Orthodox,"Jul 07, 1981",1981.0
Maycee Barber,165.1,56.699,165.1,Switch,"May 18, 1998",1998.0
Mayra Bueno Silva,167.64000000000001,61.23492,,Orthodox,"Aug 22, 1991",1991.0
Megan Anderson,182.88,65.77083999999999,182.88,Orthodox,"Feb 11, 1990",1990.0
Megumi Fujii,160.02,51.255896,,,"Apr 26, 1974",1974.0
Mehdi Baghdad,185.42,70.30676,190.5,Orthodox,"Apr 13, 1985",1985.0
Melchor Manibusan,165.1,69.853168,,Southpaw,"Dec 27, 1976",1976.0
Melinda Fabian,167.64000000000001,56.699,167.64000000000001,,"Jun 25, 1987",1987.0
Melissa Gatto,165.1,61.23492,,Orthodox,"Feb 05, 1996",1996.0
Melton Bowen,182.88,102.0582,,Orthodox,"Jul 16, 1969",1969.0
Melvin Guillard,175.26,70.30676,172.72,Orthodox,"Mar 30, 1983",1983.0
Melvin Manhoef,175.26,83.91452,,Orthodox,"May 11, 1976",1976.0
Merab Dvalishvili,167.64000000000001,61.23492,172.72,Orthodox,"Jan 10, 1991",1991.0
Merritt Warren,177.8,70.30676,,Southpaw,,
Micah Miller,182.88,65.77083999999999,,Orthodox,"Feb 14, 1987",1987.0
Michael Bisping,185.42,83.91452,190.5,Orthodox,"Feb 28, 1979",1979.0
Michael Bravo,,70.30676,,,,
Michael Byrnes,180.34,70.30676,,,"Jul 17, 1990",1990.0
Michael Chiesa,185.42,77.11064,190.5,Southpaw,"Dec 07, 1987",1987.0
Michael Cora,185.42,77.11064,195.58,Southpaw,"Aug 24, 1989",1989.0
Michael Diaz,,117.93392,,,,
Michael Graves,177.8,77.11064,180.34,,"Jan 08, 1991",1991.0
Michael Johnson,177.8,65.77083999999999,185.42000000000002,Southpaw,"Jun 04, 1986",1986.0
Michael Knaap,187.96,99.79024,,Orthodox,"Feb 27, 1984",1984.0
Michael Kuiper,182.88,83.91452,185.42000000000002,Orthodox,"Jun 07, 1989",1989.0
Michael Lerma,,,,,,
Michael Lombardo,182.88,83.91452,182.88,Orthodox,"Apr 03, 1990",1990.0
Michael Mangan,,70.30676,,,,
Michael McBride,185.42,70.30676,190.5,Orthodox,"Mar 09, 1986",1986.0
Michael McDonald,175.26,61.23492,177.8,Orthodox,"Jan 15, 1991",1991.0
Michael Page,187.96,77.11064,,,"Apr 07, 1987",1987.0
Michael Patt,182.88,92.98636,,Orthodox,,
Michael Trizano,180.34,70.30676,180.34,Orthodox,"Dec 31, 1991",1991.0
Michal Martinek,,99.79024,,,,
Michal Oleksiejczuk,182.88,92.98636,187.96,Southpaw,"Feb 22, 1995",1995.0
Michel Batista,190.5,117.93392,,,"Apr 20, 1984",1984.0
Michel Pereira,185.42,77.11064,185.42000000000002,Orthodox,"Oct 06, 1993",1993.0
Michel Prazeres,167.64000000000001,77.11064,170.18,Orthodox,"Jul 25, 1981",1981.0
Michel Quinones,177.8,70.30676,185.42000000000002,Orthodox,"Dec 22, 1984",1984.0
Michelle Maher,,65.77083999999999,,,,
Michelle Waterson,160.02,52.16308,157.48,Orthodox,"Jan 06, 1986",1986.0
Michihiro Omigawa,167.64000000000001,65.77083999999999,172.72,Orthodox,"Dec 19, 1975",1975.0
Michinori Tanaka,165.1,61.23492,170.18,Orthodox,"Oct 04, 1990",1990.0
Michiyoshi Ohara,177.8,92.98636,,Orthodox,,
Mickael Lebout,180.34,70.30676,185.42000000000002,Orthodox,"Aug 16, 1987",1987.0
Mickey Gall,187.96,77.11064,187.96,Switch,"Jan 22, 1992",1992.0
Miesha Tate,167.64000000000001,61.23492,165.1,Orthodox,"Aug 18, 1986",1986.0
Miguel Baeza,187.96,77.11064,187.96,Orthodox,"Aug 23, 1992",1992.0
Miguel Cosio,193.04,92.98636,,,,
Miguel Linares,,,,,,
Miguel Torres,175.26,61.23492,193.04,Orthodox,"Jan 18, 1981",1981.0
Miika Mehmet,,92.98636,,Orthodox,,
Mike Aina,175.26,70.30676,,Orthodox,,
Mike Altman,177.8,83.91452,,Orthodox,,
Mike Bencic,182.88,97.52228,,Orthodox,,
Mike Bourke,182.88,124.7378,,Orthodox,,
Mike Bronzoulis,182.88,70.30676,,,"Jan 05, 1979",1979.0
Mike Brown,167.64000000000001,65.77083999999999,177.8,Orthodox,"Sep 08, 1975",1975.0
Mike Budnik,175.26,65.77083999999999,172.72,Orthodox,"Aug 08, 1974",1974.0
Mike Campbell,175.26,70.30676,,Southpaw,,
Mike Chandler,172.72,70.30676,,,"Apr 24, 1986",1986.0
Mike Ciesnolevicz,182.88,106.59412,,Orthodox,"Oct 28, 1979",1979.0
Mike Cook,185.42,92.98636,,Orthodox,,
Mike Davis,182.88,70.30676,182.88,Orthodox,"Oct 07, 1992",1992.0
Mike Dolce,180.34,83.91452,,,"Apr 15, 1976",1976.0
Mike Easton,167.64000000000001,61.23492,177.8,Southpaw,"Jan 25, 1984",1984.0
Mike French,177.8,65.77083999999999,,,"May 29, 1975",1975.0
Mike Glenn,,92.98636,,,"Oct 09, 1977",1977.0
Mike Grundy,170.18,65.77083999999999,182.88,Orthodox,"Jan 03, 1987",1987.0
Mike Guymon,182.88,77.11064,187.96,Orthodox,"Sep 17, 1974",1974.0
Mike Hayes,193.04,104.32616,,Orthodox,,
Mike Jackson,187.96,77.11064,,Orthodox,"Mar 22, 1985",1985.0
Mike Joy,167.64000000000001,70.30676,,Southpaw,"Jul 18, 1985",1985.0
Mike King,190.5,83.91452,190.5,,"Aug 04, 1983",1983.0
Mike Kyle,193.04,92.98636,195.58,Orthodox,"Mar 31, 1980",1980.0
Mike Lullo,172.72,65.77083999999999,,Orthodox,"Jul 24, 1979",1979.0
Mike Malott,182.88,65.77083999999999,,,,
Mike Massenzio,187.96,83.91452,185.42000000000002,Southpaw,"Nov 01, 1982",1982.0
Mike Minniger,,,,,,
Mike Moreno,182.88,83.91452,,,,
Mike Nickels,193.04,92.98636,,Orthodox,"Dec 13, 1971",1971.0
Mike Perry,177.8,77.11064,180.34,Orthodox,"Sep 15, 1991",1991.0
Mike Pierce,172.72,77.11064,177.8,Orthodox,"Sep 01, 1980",1980.0
Mike Polchlopek,193.04,129.27372,,Orthodox,"Dec 27, 1965",1965.0
Mike Pyle,182.88,77.11064,187.96,Orthodox,"Sep 18, 1975",1975.0
Mike Rhodes,185.42,77.11064,187.96,Orthodox,"Dec 04, 1989",1989.0
Mike Ricci,182.88,70.30676,195.58,Southpaw,"Mar 18, 1986",1986.0
Mike Richman,172.72,61.23492,,,"Jun 23, 1985",1985.0
Mike Rio,177.8,70.30676,180.34,Orthodox,"Jul 06, 1981",1981.0
Mike Rodriguez,193.04,92.98636,208.28,Southpaw,"Nov 28, 1988",1988.0
Mike Russow,185.42,115.66596,185.42000000000002,Orthodox,"Sep 11, 1976",1976.0
Mike Santiago,177.8,65.77083999999999,175.26,Orthodox,"Jul 28, 1989",1989.0
Mike Seal,193.04,83.91452,,Orthodox,,
Mike Stumpf,177.8,77.11064,180.34,,"Aug 01, 1986",1986.0
Mike Swick,185.42,77.11064,195.58,Orthodox,"Jun 19, 1979",1979.0
Mike Wessel,182.88,117.93392,,Orthodox,"Dec 02, 1977",1977.0
Mike Whitehead,185.42,92.98636,,Orthodox,"Jun 29, 1981",1981.0
Mike Wilkinson,170.18,65.77083999999999,172.72,,"Sep 15, 1987",1987.0
Mike Zichelle,,92.98636,,,,
Mike de la Torre,180.34,65.77083999999999,180.34,Orthodox,"Sep 22, 1986",1986.0
Mike van Arsdale,187.96,92.98636,,Switch,"Jun 20, 1965",1965.0
Mikey Burnett,167.64000000000001,77.11064,,Orthodox,"Apr 12, 1974",1974.0
Mikhail Iloukhine,175.26,92.98636,,Orthodox,"Nov 21, 1966",1966.0
Milana Dudieva,160.02,61.23492,154.94,Orthodox,"Aug 04, 1989",1989.0
Milco Voorn,,99.79024,,Orthodox,,
Miles Johns,170.18,61.23492,167.64000000000001,Orthodox,"Mar 30, 1994",1994.0
Miles McDonald,170.18,52.16308,,,"Aug 13, 1991",1991.0
Milton Vieira,182.88,65.77083999999999,182.88,Orthodox,"Oct 04, 1978",1978.0
Min Soo Kim,185.42,115.66596,,Southpaw,"Jan 22, 1975",1975.0
Minoki Ichihara,170.18,80.739376,,Orthodox,,
Minoru Toyonaga,180.34,88.45044,,Southpaw,,
Minotauro Nogueira,190.5,108.86207999999999,195.58,Orthodox,"Jun 02, 1976",1976.0
Mirko Cro Cop,187.96,104.32616,185.42000000000002,Southpaw,"Sep 10, 1974",1974.0
Mirsad Bektic,172.72,65.77083999999999,177.8,Orthodox,"Feb 16, 1991",1991.0
Misha Cirkunov,190.5,92.98636,195.58,Orthodox,"Feb 27, 1987",1987.0
Mitch Clarke,177.8,70.30676,185.42000000000002,Orthodox,"Nov 24, 1985",1985.0
Mitch Gagnon,165.1,61.23492,165.1,Southpaw,"Oct 10, 1984",1984.0
Mitch Whitesel,175.26,83.91452,,,"Jul 12, 1981",1981.0
Mitchell Sipe,187.96,111.13004,,Orthodox,"Apr 09, 1996",1996.0
Mitsuharu Kitao,200.66,176.90088,,,,
Mitsuhiro Ishida,167.64000000000001,69.853168,,Southpaw,"Dec 29, 1978",1978.0
Mizuto Hirota,170.18,70.30676,170.18,Orthodox,"May 05, 1981",1981.0
Moise Rimbon,177.8,92.98636,,Orthodox,"Apr 20, 1977",1977.0
Molly McCann,162.56,56.699,157.48,Orthodox,"May 04, 1990",1990.0
Montana De La Rosa,170.18,56.699,172.72,,"Feb 14, 1995",1995.0
Montel Jackson,177.8,61.23492,190.5,Southpaw,"Apr 24, 1992",1992.0
Mostapha Al-Turk,187.96,111.13004,195.58,Orthodox,"Jul 14, 1973",1973.0
Moti Horenstein,193.04,104.32616,,Orthodox,,
Motoki Miyazawa,180.34,76.203456,,Southpaw,,
Motonobu Tezuka,170.18,61.23492,167.64000000000001,Southpaw,"Aug 29, 1987",1987.0
Movsar Evloev,170.18,65.77083999999999,182.88,Orthodox,"Feb 11, 1994",1994.0
Mu Bae Choi,187.96,104.32616,,Orthodox,"Jun 27, 1970",1970.0
Muhammed Lawal,182.88,92.98636,198.12,Southpaw,"Jan 11, 1981",1981.0
Muhsin Corbbrey,177.8,70.30676,,Orthodox,"May 18, 1978",1978.0
Muin Gafurov,170.18,61.23492,,,"May 17, 1996",1996.0
Murad Chunkaiev,180.34,83.91452,,Orthodox,,
Murilo Bustamante,187.96,83.007336,,Orthodox,"Jul 30, 1966",1966.0
Murilo Rua,180.34,83.91452,,Orthodox,"May 22, 1980",1980.0
Muslim Salikhov,180.34,77.11064,177.8,Orthodox,"Jun 09, 1984",1984.0
Mychal Clark,190.5,101.604608,,Orthodox,,
Myles Jury,177.8,65.77083999999999,185.42000000000002,Orthodox,"Oct 31, 1988",1988.0
Nad Narimani,172.72,65.77083999999999,177.8,Orthodox,"Apr 14, 1987",1987.0
Nadia Kassem,165.1,56.699,167.64000000000001,Southpaw,"Nov 15, 1995",1995.0
Nah-Shon Burrell,180.34,77.11064,185.42000000000002,Orthodox,"Feb 05, 1990",1990.0
Naho Sugiyuma,154.94,47.627159999999996,,,"Feb 03, 1978",1978.0
Nam Phan,167.64000000000001,61.23492,177.8,Orthodox,"Mar 13, 1983",1983.0
Nandor Guelmino,190.5,104.32616,193.04,,"Dec 20, 1975",1975.0
Naoki Inoue,175.26,56.699,180.34,Orthodox,"Jun 14, 1997",1997.0
Naoki Matsushita,167.64000000000001,70.30676,,Orthodox,,
Naoya Ogawa,193.04,115.66596,,Orthodox,"Mar 31, 1968",1968.0
Naoyuki Kotani,172.72,70.30676,167.64000000000001,Southpaw,"Dec 08, 1981",1981.0
Nasrat Haqparast,177.8,70.30676,182.88,Southpaw,"Aug 22, 1995",1995.0
Nate Diaz,182.88,77.11064,193.04,Southpaw,"Apr 16, 1985",1985.0
Nate James,182.88,83.91452,,,"May 29, 1978",1978.0
Nate Loughran,187.96,83.91452,,Orthodox,"Jul 28, 1980",1980.0
Nate Marquardt,182.88,83.91452,187.96,Orthodox,"Apr 20, 1979",1979.0
Nate Mohr,175.26,70.30676,182.88,Orthodox,"Mar 03, 1983",1983.0
Nate Moore,182.88,77.11064,,,,
Nate Quarry,182.88,83.91452,182.88,Open Stance,"Mar 18, 1972",1972.0
Nate Schroeder,185.42,104.32616,,,,
Nathan Coy,177.8,77.11064,175.26,Southpaw,"Jul 24, 1978",1978.0
Nathan Jones,210.82,156.48924,,Orthodox,"Aug 21, 1970",1970.0
Nathaniel Wood,167.64000000000001,61.23492,175.26,Orthodox,"May 08, 1993",1993.0
Nazareno Malegarie,172.72,70.30676,177.8,,"May 16, 1986",1986.0
Neal Ewing,,83.91452,,,"Sep 30, 1985",1985.0
Neil Grove,198.12,120.20188,,Orthodox,"Jan 18, 1971",1971.0
Neil Magny,190.5,77.11064,203.2,Orthodox,"Aug 03, 1987",1987.0
Neil Seery,162.56,56.699,162.56,Orthodox,"Aug 30, 1979",1979.0
Neil Wain,177.8,109.76926399999999,,Orthodox,,
Neiman Gracie,182.88,77.11064,,,,
Nicco Montano,165.1,56.699,165.1,Southpaw,"Dec 16, 1988",1988.0
Nicdali Rivera-Calanoc,160.02,47.627159999999996,,,"Jun 12, 1985",1985.0
Nicholas Sergiacomi,,77.11064,,,,
Nick Agallar,172.72,70.30676,,Orthodox,"Jan 13, 1979",1979.0
Nick Barnes,180.34,77.11064,,,,
Nick Bustamante,175.26,77.11064,,,,
Nick Catone,182.88,83.91452,182.88,Southpaw,"Sep 01, 1981",1981.0
Nick Denis,170.18,61.23492,,Orthodox,"Oct 11, 1983",1983.0
Nick Diaz,185.42,83.91452,193.04,Southpaw,"Aug 02, 1983",1983.0
Nick Ertl,175.26,70.30676,,,,
Nick Garcia,162.56,56.699,,,,
Nick Gibbons,177.8,70.30676,,,,
Nick Gonzalez,167.64000000000001,70.30676,,Orthodox,"Mar 03, 1981",1981.0
Nick Hein,167.64000000000001,70.30676,167.64000000000001,Southpaw,"Apr 24, 1984",1984.0
Nick Newell,177.8,70.30676,187.96,Southpaw,"Mar 17, 1986",1986.0
Nick Nolte,182.88,77.11064,,,,
Nick Osipczak,187.96,77.11064,193.04,Orthodox,"Dec 30, 1984",1984.0
Nick Pace,170.18,61.23492,172.72,Orthodox,"Apr 17, 1987",1987.0
Nick Penner,193.04,92.98636,195.58,Southpaw,"Mar 26, 1980",1980.0
Nick Pica,177.8,83.91452,,,,
Nick Piedmont,177.8,65.77083999999999,,,,
Nick Ring,182.88,83.91452,187.96,Southpaw,"Feb 10, 1979",1979.0
Nick Roehrick,187.96,92.98636,190.5,Orthodox,"Jul 06, 1987",1987.0
Nick Rossborough,195.57999999999998,92.98636,,,"Nov 18, 1981",1981.0
Nick Sanzo,175.26,86.18248,,,,
Nick Serra,175.26,77.11064,,Orthodox,"Mar 27, 1978",1978.0
Nick Sperling,,61.23492,,,,
Nick Thompson,185.42,77.11064,187.96,Orthodox,"Jun 23, 1981",1981.0
Nick Urso,167.64000000000001,56.699,167.64000000000001,Southpaw,"Sep 26, 1985",1985.0
Nico Musoke,182.88,77.11064,190.5,Orthodox,"Apr 05, 1986",1986.0
Nicolae Negumereanu,182.88,92.98636,198.12,Orthodox,"Sep 04, 1994",1994.0
Nicolas Dalby,180.34,77.11064,187.96,Orthodox,"Nov 16, 1984",1984.0
Nik Lentz,172.72,70.30676,172.72,Orthodox,"Aug 13, 1984",1984.0
Nik Theotikos,,83.91452,,Orthodox,,
Nikita Krylov,190.5,92.98636,195.58,Orthodox,"Mar 07, 1992",1992.0
Nikk Covert,172.72,83.91452,,,"Aug 04, 1969",1969.0
Niklas Backstrom,185.42,65.77083999999999,187.96,Orthodox,"Aug 22, 1989",1989.0
Niko Price,182.88,77.11064,193.04,Orthodox,"Sep 29, 1989",1989.0
Nikolajus Cilkinas,,,,Orthodox,,
Nina Ansaroff,165.1,52.16308,162.56,Orthodox,"Dec 03, 1985",1985.0
Ning Guangyou,162.56,65.77083999999999,162.56,Southpaw,"Dec 15, 1981",1981.0
Nissen Osterneck,187.96,83.91452,,Orthodox,"May 01, 1981",1981.0
